"user_id","session_id","region","device_type","event_id","event_order","event_type","event_time","book_id","book_genre","subscription_plan"
381,"381_768","North America","iOS",4765,10,"book_completed",2025-01-22 17:28:36,1051,"Mystery",NA
382,"382_443","North America","Web",4784,1,"subscription_purchased",2025-01-01 16:03:43,NA,NA,"basic"
382,"382_390","North America","Web",4789,2,"book_viewed",2025-01-03 13:30:13,1048,"Mystery",NA
382,"382_673","North America","Web",4782,3,"book_completed",2025-01-03 16:55:45,1007,"Non-Fiction",NA
382,"382_464","North America","Web",4774,4,"app_opened",2025-01-04 03:32:13,NA,NA,NA
382,"382_229","North America","Web",4783,5,"book_started",2025-01-05 22:31:41,1013,"Fiction",NA
382,"382_808","North America","Web",4779,6,"book_started",2025-01-07 03:07:40,1079,"Non-Fiction",NA
382,"382_423","North America","Web",4776,7,"search_performed",2025-01-08 14:24:01,NA,NA,NA
382,"382_372","North America","Web",4790,8,"search_performed",2025-01-08 17:19:31,NA,NA,NA
382,"382_730","North America","Web",4781,9,"book_started",2025-01-09 21:49:20,1077,"Fiction",NA
382,"382_180","North America","Web",4777,10,"app_opened",2025-01-10 03:41:19,NA,NA,NA
382,"382_207","North America","Web",4786,11,"app_opened",2025-01-11 06:17:15,NA,NA,NA
382,"382_971","North America","Web",4787,12,"book_started",2025-01-11 20:58:33,1088,"Non-Fiction",NA
382,"382_982","North America","Web",4775,13,"subscription_purchased",2025-01-13 22:56:02,NA,NA,"premium"
382,"382_551","North America","Web",4788,14,"book_viewed",2025-01-16 08:43:42,1046,"Non-Fiction",NA
382,"382_2","North America","Web",4785,15,"book_viewed",2025-01-19 05:36:24,1013,"Fiction",NA
382,"382_76","North America","Web",4780,16,"search_performed",2025-01-20 12:53:33,NA,NA,NA
382,"382_868","North America","Web",4778,17,"search_performed",2025-01-30 02:26:10,NA,NA,NA
383,"383_796","Europe","Android",4793,1,"app_opened",2025-01-07 01:38:24,NA,NA,NA
383,"383_224","Europe","Android",4800,2,"book_started",2025-01-09 01:33:46,1035,"Non-Fiction",NA
383,"383_585","Europe","Android",4795,3,"search_performed",2025-01-11 10:32:47,NA,NA,NA
383,"383_78","Europe","Android",4799,4,"app_opened",2025-01-14 02:12:55,NA,NA,NA
383,"383_436","Europe","Android",4796,5,"search_performed",2025-01-16 21:37:30,NA,NA,NA
383,"383_370","Europe","Android",4798,6,"book_started",2025-01-21 19:59:10,1002,"Non-Fiction",NA
383,"383_997","Europe","Android",4791,7,"book_viewed",2025-01-25 03:00:55,1049,"Sci-Fi",NA
383,"383_697","Europe","Android",4794,8,"book_completed",2025-01-27 05:47:33,1094,"Sci-Fi",NA
383,"383_564","Europe","Android",4792,9,"search_performed",2025-01-28 01:05:12,NA,NA,NA
383,"383_328","Europe","Android",4797,10,"book_viewed",2025-01-28 12:49:12,1049,"Fiction",NA
384,"384_460","Europe","Android",4813,1,"app_opened",2025-01-03 19:14:39,NA,NA,NA
384,"384_475","Europe","Android",4801,2,"app_opened",2025-01-06 13:26:29,NA,NA,NA
384,"384_52","Europe","Android",4819,3,"book_started",2025-01-07 17:44:02,1024,"Sci-Fi",NA
384,"384_568","Europe","Android",4810,4,"search_performed",2025-01-09 00:39:06,NA,NA,NA
384,"384_801","Europe","Android",4817,5,"book_started",2025-01-11 09:23:55,1099,"Sci-Fi",NA
384,"384_896","Europe","Android",4814,6,"app_opened",2025-01-13 22:33:56,NA,NA,NA
384,"384_651","Europe","Android",4806,7,"book_completed",2025-01-15 19:18:13,1060,"Sci-Fi",NA
384,"384_903","Europe","Android",4808,8,"book_viewed",2025-01-16 12:51:55,1017,"Non-Fiction",NA
384,"384_693","Europe","Android",4812,9,"app_opened",2025-01-17 17:28:17,NA,NA,NA
384,"384_857","Europe","Android",4807,10,"search_performed",2025-01-18 19:11:03,NA,NA,NA
384,"384_965","Europe","Android",4811,11,"book_viewed",2025-01-20 13:05:54,1038,"Sci-Fi",NA
384,"384_29","Europe","Android",4816,12,"search_performed",2025-01-20 15:55:32,NA,NA,NA
384,"384_374","Europe","Android",4803,13,"search_performed",2025-01-21 07:56:10,NA,NA,NA
384,"384_903","Europe","Android",4809,14,"app_opened",2025-01-21 22:20:56,NA,NA,NA
384,"384_220","Europe","Android",4815,15,"book_started",2025-01-23 20:48:52,1098,"Sci-Fi",NA
384,"384_178","Europe","Android",4802,16,"book_viewed",2025-01-25 21:33:40,1088,"Fiction",NA
384,"384_435","Europe","Android",4818,17,"book_viewed",2025-01-29 05:21:41,1021,"Mystery",NA
384,"384_970","Europe","Android",4805,18,"book_viewed",2025-01-30 10:59:43,1022,"Sci-Fi",NA
384,"384_219","Europe","Android",4804,19,"book_viewed",2025-01-30 15:25:00,1009,"Non-Fiction",NA
385,"385_595","South America","Android",4826,1,"app_opened",2025-01-02 23:06:02,NA,NA,NA
385,"385_54","South America","Android",4823,2,"book_viewed",2025-01-03 03:57:18,1093,"Fiction",NA
385,"385_517","South America","Android",4821,3,"app_opened",2025-01-03 10:45:42,NA,NA,NA
385,"385_696","South America","Android",4828,4,"book_viewed",2025-01-05 00:13:24,1094,"Non-Fiction",NA
385,"385_330","South America","Android",4829,5,"book_completed",2025-01-05 00:40:12,1097,"Mystery",NA
385,"385_388","South America","Android",4827,6,"book_viewed",2025-01-07 00:31:26,1016,"Mystery",NA
385,"385_657","South America","Android",4832,7,"book_viewed",2025-01-09 20:06:46,1094,"Sci-Fi",NA
385,"385_539","South America","Android",4824,8,"app_opened",2025-01-11 20:12:28,NA,NA,NA
385,"385_457","South America","Android",4835,9,"app_opened",2025-01-12 19:32:40,NA,NA,NA
385,"385_865","South America","Android",4820,10,"search_performed",2025-01-12 20:28:25,NA,NA,NA
385,"385_853","South America","Android",4831,11,"book_completed",2025-01-13 12:23:04,1090,"Fiction",NA
385,"385_652","South America","Android",4825,12,"app_opened",2025-01-19 21:50:20,NA,NA,NA
385,"385_663","South America","Android",4822,13,"book_started",2025-01-21 09:31:42,1100,"Fiction",NA
385,"385_667","South America","Android",4834,14,"app_opened",2025-01-21 23:25:31,NA,NA,NA
385,"385_351","South America","Android",4833,15,"search_performed",2025-01-25 17:01:13,NA,NA,NA
385,"385_331","South America","Android",4830,16,"app_opened",2025-01-30 22:38:29,NA,NA,NA
386,"386_779","South America","iOS",4841,1,"search_performed",2025-01-07 15:48:19,NA,NA,NA
386,"386_240","South America","iOS",4837,2,"app_opened",2025-01-08 19:58:14,NA,NA,NA
386,"386_216","South America","iOS",4843,3,"search_performed",2025-01-12 14:27:01,NA,NA,NA
386,"386_847","South America","iOS",4845,4,"book_completed",2025-01-18 22:16:39,1075,"Sci-Fi",NA
386,"386_556","South America","iOS",4836,5,"app_opened",2025-01-18 23:20:43,NA,NA,NA
386,"386_483","South America","iOS",4838,6,"book_started",2025-01-20 02:44:47,1020,"Fiction",NA
386,"386_659","South America","iOS",4842,7,"book_viewed",2025-01-20 17:43:07,1079,"Sci-Fi",NA
386,"386_775","South America","iOS",4839,8,"book_started",2025-01-21 00:55:52,1086,"Mystery",NA
386,"386_654","South America","iOS",4846,9,"app_opened",2025-01-27 04:25:25,NA,NA,NA
386,"386_857","South America","iOS",4840,10,"app_opened",2025-01-28 02:43:30,NA,NA,NA
386,"386_887","South America","iOS",4844,11,"book_viewed",2025-01-30 08:55:58,1078,"Mystery",NA
387,"387_718","South America","Android",4863,1,"book_completed",2025-01-01 06:15:20,1032,"Mystery",NA
387,"387_495","South America","Android",4847,2,"app_opened",2025-01-02 00:00:56,NA,NA,NA
387,"387_442","South America","Android",4855,3,"book_started",2025-01-06 10:51:37,1059,"Sci-Fi",NA
387,"387_871","South America","Android",4858,4,"app_opened",2025-01-06 20:16:20,NA,NA,NA
387,"387_369","South America","Android",4849,5,"book_started",2025-01-10 04:36:41,1067,"Mystery",NA
387,"387_185","South America","Android",4859,6,"app_opened",2025-01-12 09:49:20,NA,NA,NA
387,"387_960","South America","Android",4862,7,"search_performed",2025-01-13 14:38:31,NA,NA,NA
387,"387_581","South America","Android",4853,8,"app_opened",2025-01-14 05:42:40,NA,NA,NA
387,"387_335","South America","Android",4864,9,"search_performed",2025-01-14 08:28:34,NA,NA,NA
387,"387_187","South America","Android",4854,10,"app_opened",2025-01-14 23:43:29,NA,NA,NA
387,"387_850","South America","Android",4851,11,"app_opened",2025-01-16 17:59:35,NA,NA,NA
387,"387_967","South America","Android",4848,12,"app_opened",2025-01-18 12:36:37,NA,NA,NA
387,"387_96","South America","Android",4865,13,"book_viewed",2025-01-20 07:30:19,1011,"Mystery",NA
387,"387_847","South America","Android",4866,14,"app_opened",2025-01-21 15:56:26,NA,NA,NA
387,"387_504","South America","Android",4856,15,"app_opened",2025-01-22 15:12:31,NA,NA,NA
387,"387_488","South America","Android",4860,16,"app_opened",2025-01-23 09:25:49,NA,NA,NA
387,"387_285","South America","Android",4857,17,"book_started",2025-01-25 08:00:27,1032,"Non-Fiction",NA
387,"387_539","South America","Android",4861,18,"search_performed",2025-01-25 10:05:16,NA,NA,NA
387,"387_902","South America","Android",4850,19,"book_started",2025-01-27 11:21:21,1022,"Non-Fiction",NA
387,"387_727","South America","Android",4852,20,"book_completed",2025-01-29 21:28:01,1017,"Non-Fiction",NA
388,"388_977","North America","Web",4876,1,"book_viewed",2025-01-03 00:38:40,1037,"Non-Fiction",NA
388,"388_429","North America","Web",4877,2,"app_opened",2025-01-07 03:49:19,NA,NA,NA
388,"388_553","North America","Web",4868,3,"book_viewed",2025-01-07 17:11:04,1036,"Mystery",NA
388,"388_285","North America","Web",4867,4,"book_viewed",2025-01-08 20:11:47,1031,"Fiction",NA
388,"388_729","North America","Web",4870,5,"app_opened",2025-01-13 22:00:46,NA,NA,NA
388,"388_179","North America","Web",4875,6,"book_viewed",2025-01-15 04:06:30,1030,"Mystery",NA
388,"388_797","North America","Web",4869,7,"book_started",2025-01-16 15:03:27,1094,"Fiction",NA
388,"388_287","North America","Web",4873,8,"app_opened",2025-01-17 12:48:47,NA,NA,NA
388,"388_142","North America","Web",4871,9,"search_performed",2025-01-22 17:48:10,NA,NA,NA
388,"388_688","North America","Web",4878,10,"app_opened",2025-01-24 14:14:09,NA,NA,NA
388,"388_551","North America","Web",4881,11,"search_performed",2025-01-24 21:33:59,NA,NA,NA
388,"388_140","North America","Web",4879,12,"app_opened",2025-01-25 10:15:31,NA,NA,NA
388,"388_422","North America","Web",4872,13,"app_opened",2025-01-26 10:53:06,NA,NA,NA
388,"388_325","North America","Web",4874,14,"subscription_purchased",2025-01-27 05:00:00,NA,NA,"premium"
388,"388_754","North America","Web",4880,15,"app_opened",2025-01-29 01:53:44,NA,NA,NA
389,"389_560","Asia","Web",4889,1,"app_opened",2025-01-02 06:20:33,NA,NA,NA
389,"389_863","Asia","Web",4894,2,"app_opened",2025-01-04 09:27:03,NA,NA,NA
389,"389_431","Asia","Web",4885,3,"book_started",2025-01-06 08:21:30,1052,"Mystery",NA
389,"389_81","Asia","Web",4886,4,"app_opened",2025-01-07 18:01:09,NA,NA,NA
389,"389_203","Asia","Web",4883,5,"subscription_purchased",2025-01-13 08:33:47,NA,NA,"premium"
389,"389_290","Asia","Web",4893,6,"search_performed",2025-01-19 00:25:19,NA,NA,NA
389,"389_643","Asia","Web",4887,7,"app_opened",2025-01-21 10:42:12,NA,NA,NA
389,"389_576","Asia","Web",4890,8,"app_opened",2025-01-22 00:17:39,NA,NA,NA
389,"389_333","Asia","Web",4892,9,"search_performed",2025-01-23 12:57:28,NA,NA,NA
389,"389_249","Asia","Web",4882,10,"app_opened",2025-01-25 04:22:12,NA,NA,NA
389,"389_570","Asia","Web",4884,11,"search_performed",2025-01-28 01:42:06,NA,NA,NA
389,"389_910","Asia","Web",4891,12,"search_performed",2025-01-28 07:44:03,NA,NA,NA
389,"389_678","Asia","Web",4895,13,"search_performed",2025-01-29 04:46:40,NA,NA,NA
389,"389_680","Asia","Web",4888,14,"book_viewed",2025-01-29 06:14:26,1029,"Fiction",NA
390,"390_363","Asia","Web",4908,1,"book_viewed",2025-01-06 07:06:34,1079,"Non-Fiction",NA
390,"390_131","Asia","Web",4904,2,"book_viewed",2025-01-07 01:23:51,1047,"Sci-Fi",NA
390,"390_613","Asia","Web",4902,3,"app_opened",2025-01-07 16:30:55,NA,NA,NA
390,"390_882","Asia","Web",4906,4,"search_performed",2025-01-08 19:24:55,NA,NA,NA
390,"390_165","Asia","Web",4896,5,"app_opened",2025-01-09 16:02:49,NA,NA,NA
390,"390_206","Asia","Web",4903,6,"book_viewed",2025-01-10 21:58:43,1090,"Non-Fiction",NA
390,"390_540","Asia","Web",4899,7,"book_completed",2025-01-11 07:25:29,1092,"Sci-Fi",NA
390,"390_712","Asia","Web",4900,8,"book_viewed",2025-01-17 02:08:46,1002,"Sci-Fi",NA
390,"390_267","Asia","Web",4911,9,"app_opened",2025-01-17 23:29:38,NA,NA,NA
390,"390_665","Asia","Web",4909,10,"book_viewed",2025-01-19 08:21:48,1035,"Fiction",NA
390,"390_690","Asia","Web",4901,11,"app_opened",2025-01-20 11:49:30,NA,NA,NA
390,"390_909","Asia","Web",4905,12,"search_performed",2025-01-23 09:56:27,NA,NA,NA
390,"390_415","Asia","Web",4907,13,"app_opened",2025-01-23 22:11:09,NA,NA,NA
390,"390_384","Asia","Web",4912,14,"subscription_purchased",2025-01-26 00:07:35,NA,NA,"premium"
390,"390_925","Asia","Web",4897,15,"app_opened",2025-01-27 02:21:21,NA,NA,NA
390,"390_967","Asia","Web",4910,16,"app_opened",2025-01-28 07:38:31,NA,NA,NA
390,"390_947","Asia","Web",4898,17,"app_opened",2025-01-30 03:28:45,NA,NA,NA
391,"391_640","North America","Android",4916,1,"book_viewed",2025-01-03 10:29:54,1027,"Fiction",NA
391,"391_225","North America","Android",4917,2,"app_opened",2025-01-05 13:47:45,NA,NA,NA
391,"391_457","North America","Android",4918,3,"app_opened",2025-01-08 16:11:47,NA,NA,NA
391,"391_110","North America","Android",4914,4,"search_performed",2025-01-12 00:11:44,NA,NA,NA
391,"391_148","North America","Android",4919,5,"app_opened",2025-01-24 02:34:40,NA,NA,NA
391,"391_335","North America","Android",4920,6,"book_started",2025-01-27 01:08:55,1011,"Sci-Fi",NA
391,"391_142","North America","Android",4915,7,"book_started",2025-01-28 03:58:13,1004,"Mystery",NA
391,"391_404","North America","Android",4913,8,"subscription_purchased",2025-01-28 15:43:10,NA,NA,"basic"
392,"392_806","South America","Web",4924,1,"book_started",2025-01-03 22:14:52,1035,"Non-Fiction",NA
392,"392_51","South America","Web",4921,2,"book_viewed",2025-01-06 19:24:18,1028,"Mystery",NA
392,"392_271","South America","Web",4925,3,"book_started",2025-01-09 09:20:03,1049,"Fiction",NA
392,"392_152","South America","Web",4926,4,"book_completed",2025-01-10 14:49:13,1072,"Mystery",NA
392,"392_457","South America","Web",4927,5,"subscription_purchased",2025-01-11 02:37:35,NA,NA,"premium"
392,"392_580","South America","Web",4922,6,"book_viewed",2025-01-14 17:21:42,1035,"Mystery",NA
392,"392_485","South America","Web",4923,7,"app_opened",2025-01-20 14:41:20,NA,NA,NA
392,"392_70","South America","Web",4929,8,"app_opened",2025-01-20 16:35:01,NA,NA,NA
392,"392_300","South America","Web",4928,9,"subscription_purchased",2025-01-21 01:36:57,NA,NA,"basic"
393,"393_963","South America","Android",4934,1,"search_performed",2025-01-02 14:37:40,NA,NA,NA
393,"393_869","South America","Android",4937,2,"app_opened",2025-01-04 19:41:15,NA,NA,NA
393,"393_555","South America","Android",4936,3,"subscription_purchased",2025-01-06 22:08:35,NA,NA,"premium"
393,"393_235","South America","Android",4940,4,"app_opened",2025-01-07 07:28:50,NA,NA,NA
393,"393_138","South America","Android",4930,5,"book_completed",2025-01-08 18:19:51,1082,"Fiction",NA
393,"393_396","South America","Android",4931,6,"book_started",2025-01-15 15:04:29,1093,"Fiction",NA
393,"393_659","South America","Android",4939,7,"search_performed",2025-01-18 16:40:17,NA,NA,NA
393,"393_252","South America","Android",4933,8,"app_opened",2025-01-22 16:56:00,NA,NA,NA
393,"393_726","South America","Android",4932,9,"book_started",2025-01-22 22:00:22,1022,"Sci-Fi",NA
393,"393_922","South America","Android",4938,10,"app_opened",2025-01-25 07:14:23,NA,NA,NA
393,"393_452","South America","Android",4941,11,"search_performed",2025-01-28 00:59:09,NA,NA,NA
393,"393_490","South America","Android",4935,12,"book_viewed",2025-01-29 08:04:05,1055,"Sci-Fi",NA
394,"394_464","Europe","iOS",4958,1,"app_opened",2025-01-02 20:33:24,NA,NA,NA
394,"394_513","Europe","iOS",4950,2,"book_started",2025-01-03 03:19:56,1088,"Sci-Fi",NA
394,"394_827","Europe","iOS",4946,3,"search_performed",2025-01-05 00:46:17,NA,NA,NA
394,"394_731","Europe","iOS",4951,4,"app_opened",2025-01-08 19:34:09,NA,NA,NA
394,"394_528","Europe","iOS",4956,5,"subscription_purchased",2025-01-08 23:39:04,NA,NA,"premium"
394,"394_774","Europe","iOS",4955,6,"app_opened",2025-01-11 02:05:03,NA,NA,NA
394,"394_667","Europe","iOS",4944,7,"book_completed",2025-01-13 15:23:37,1095,"Fiction",NA
394,"394_79","Europe","iOS",4952,8,"app_opened",2025-01-13 22:33:27,NA,NA,NA
394,"394_482","Europe","iOS",4954,9,"search_performed",2025-01-14 04:32:15,NA,NA,NA
394,"394_717","Europe","iOS",4948,10,"book_completed",2025-01-15 02:52:00,1053,"Mystery",NA
394,"394_742","Europe","iOS",4959,11,"app_opened",2025-01-15 23:56:31,NA,NA,NA
394,"394_426","Europe","iOS",4942,12,"search_performed",2025-01-17 19:15:34,NA,NA,NA
394,"394_594","Europe","iOS",4960,13,"search_performed",2025-01-17 21:41:38,NA,NA,NA
394,"394_231","Europe","iOS",4957,14,"app_opened",2025-01-20 11:21:29,NA,NA,NA
394,"394_525","Europe","iOS",4949,15,"book_started",2025-01-21 14:13:28,1011,"Sci-Fi",NA
394,"394_240","Europe","iOS",4947,16,"app_opened",2025-01-22 01:41:01,NA,NA,NA
394,"394_741","Europe","iOS",4953,17,"book_viewed",2025-01-25 02:50:18,1017,"Non-Fiction",NA
394,"394_468","Europe","iOS",4943,18,"book_completed",2025-01-26 07:30:14,1096,"Non-Fiction",NA
394,"394_965","Europe","iOS",4945,19,"search_performed",2025-01-27 18:15:26,NA,NA,NA
395,"395_353","Europe","Android",4967,1,"search_performed",2025-01-03 22:32:00,NA,NA,NA
395,"395_730","Europe","Android",4961,2,"search_performed",2025-01-05 15:22:37,NA,NA,NA
395,"395_911","Europe","Android",4964,3,"app_opened",2025-01-07 11:38:59,NA,NA,NA
395,"395_303","Europe","Android",4965,4,"search_performed",2025-01-08 03:18:08,NA,NA,NA
395,"395_683","Europe","Android",4970,5,"book_viewed",2025-01-17 01:15:29,1055,"Non-Fiction",NA
395,"395_345","Europe","Android",4971,6,"app_opened",2025-01-17 01:36:22,NA,NA,NA
395,"395_958","Europe","Android",4968,7,"search_performed",2025-01-18 04:40:59,NA,NA,NA
395,"395_158","Europe","Android",4962,8,"search_performed",2025-01-25 22:50:07,NA,NA,NA
395,"395_627","Europe","Android",4963,9,"book_viewed",2025-01-28 15:20:07,1060,"Non-Fiction",NA
395,"395_832","Europe","Android",4966,10,"book_viewed",2025-01-30 02:37:43,1048,"Sci-Fi",NA
395,"395_409","Europe","Android",4969,11,"app_opened",2025-01-30 04:14:07,NA,NA,NA
396,"396_200","Europe","iOS",4990,1,"book_viewed",2025-01-01 13:24:07,1057,"Sci-Fi",NA
396,"396_415","Europe","iOS",4982,2,"search_performed",2025-01-01 13:41:50,NA,NA,NA
396,"396_48","Europe","iOS",4986,3,"app_opened",2025-01-03 10:32:01,NA,NA,NA
396,"396_785","Europe","iOS",4984,4,"book_completed",2025-01-03 23:21:44,1094,"Non-Fiction",NA
396,"396_82","Europe","iOS",4978,5,"book_completed",2025-01-08 04:42:42,1081,"Mystery",NA
396,"396_216","Europe","iOS",4988,6,"search_performed",2025-01-10 16:55:13,NA,NA,NA
396,"396_990","Europe","iOS",4989,7,"app_opened",2025-01-10 19:54:25,NA,NA,NA
396,"396_932","Europe","iOS",4980,8,"search_performed",2025-01-13 15:12:23,NA,NA,NA
396,"396_298","Europe","iOS",4975,9,"search_performed",2025-01-14 19:27:48,NA,NA,NA
396,"396_787","Europe","iOS",4979,10,"book_started",2025-01-15 13:53:12,1086,"Mystery",NA
396,"396_913","Europe","iOS",4987,11,"search_performed",2025-01-17 06:18:27,NA,NA,NA
396,"396_629","Europe","iOS",4983,12,"app_opened",2025-01-24 01:24:57,NA,NA,NA
396,"396_40","Europe","iOS",4973,13,"app_opened",2025-01-24 19:39:57,NA,NA,NA
396,"396_77","Europe","iOS",4991,14,"app_opened",2025-01-25 07:25:00,NA,NA,NA
396,"396_432","Europe","iOS",4985,15,"app_opened",2025-01-25 08:42:15,NA,NA,NA
396,"396_679","Europe","iOS",4972,16,"app_opened",2025-01-26 13:34:32,NA,NA,NA
396,"396_564","Europe","iOS",4976,17,"search_performed",2025-01-28 03:59:38,NA,NA,NA
396,"396_738","Europe","iOS",4977,18,"book_started",2025-01-29 07:39:49,1041,"Non-Fiction",NA
396,"396_113","Europe","iOS",4974,19,"book_viewed",2025-01-29 17:31:07,1046,"Non-Fiction",NA
396,"396_35","Europe","iOS",4981,20,"subscription_purchased",2025-01-30 20:34:08,NA,NA,"basic"
397,"397_331","South America","Web",5003,1,"app_opened",2025-01-01 02:03:23,NA,NA,NA
397,"397_909","South America","Web",4994,2,"search_performed",2025-01-02 05:48:27,NA,NA,NA
397,"397_412","South America","Web",5002,3,"app_opened",2025-01-04 12:39:09,NA,NA,NA
397,"397_60","South America","Web",5004,4,"book_completed",2025-01-06 13:19:59,1025,"Mystery",NA
397,"397_358","South America","Web",4998,5,"book_started",2025-01-07 10:27:08,1011,"Fiction",NA
397,"397_950","South America","Web",4993,6,"app_opened",2025-01-13 19:33:23,NA,NA,NA
397,"397_316","South America","Web",5000,7,"app_opened",2025-01-14 08:46:43,NA,NA,NA
397,"397_959","South America","Web",5001,8,"book_completed",2025-01-22 14:54:09,1031,"Non-Fiction",NA
397,"397_576","South America","Web",4997,9,"book_started",2025-01-23 19:18:19,1037,"Sci-Fi",NA
397,"397_292","South America","Web",4992,10,"book_started",2025-01-24 20:52:40,1027,"Sci-Fi",NA
397,"397_2","South America","Web",4999,11,"book_started",2025-01-26 07:10:18,1093,"Mystery",NA
397,"397_681","South America","Web",4995,12,"app_opened",2025-01-26 11:13:41,NA,NA,NA
397,"397_111","South America","Web",4996,13,"app_opened",2025-01-29 11:37:29,NA,NA,NA
398,"398_480","Europe","Web",5010,1,"app_opened",2025-01-03 10:13:37,NA,NA,NA
398,"398_447","Europe","Web",5006,2,"subscription_purchased",2025-01-04 08:28:12,NA,NA,"premium"
398,"398_429","Europe","Web",5007,3,"book_viewed",2025-01-06 07:30:45,1066,"Non-Fiction",NA
398,"398_532","Europe","Web",5008,4,"book_started",2025-01-14 09:48:28,1051,"Sci-Fi",NA
398,"398_468","Europe","Web",5012,5,"app_opened",2025-01-16 05:17:59,NA,NA,NA
398,"398_377","Europe","Web",5009,6,"app_opened",2025-01-20 00:29:02,NA,NA,NA
398,"398_365","Europe","Web",5011,7,"book_started",2025-01-25 20:15:18,1034,"Non-Fiction",NA
398,"398_78","Europe","Web",5005,8,"app_opened",2025-01-28 04:02:46,NA,NA,NA
399,"399_128","Asia","iOS",5017,1,"app_opened",2025-01-02 09:01:58,NA,NA,NA
399,"399_528","Asia","iOS",5022,2,"app_opened",2025-01-05 15:05:22,NA,NA,NA
399,"399_846","Asia","iOS",5024,3,"search_performed",2025-01-05 22:00:32,NA,NA,NA
399,"399_345","Asia","iOS",5023,4,"app_opened",2025-01-07 10:52:00,NA,NA,NA
399,"399_378","Asia","iOS",5016,5,"app_opened",2025-01-07 19:09:37,NA,NA,NA
399,"399_109","Asia","iOS",5025,6,"book_started",2025-01-08 12:55:00,1063,"Sci-Fi",NA
399,"399_756","Asia","iOS",5020,7,"app_opened",2025-01-09 03:55:18,NA,NA,NA
399,"399_94","Asia","iOS",5013,8,"app_opened",2025-01-11 03:40:58,NA,NA,NA
399,"399_512","Asia","iOS",5021,9,"search_performed",2025-01-18 07:56:34,NA,NA,NA
399,"399_320","Asia","iOS",5019,10,"app_opened",2025-01-18 11:53:17,NA,NA,NA
399,"399_790","Asia","iOS",5026,11,"book_viewed",2025-01-19 00:22:39,1017,"Sci-Fi",NA
399,"399_403","Asia","iOS",5027,12,"search_performed",2025-01-21 06:56:35,NA,NA,NA
399,"399_552","Asia","iOS",5014,13,"app_opened",2025-01-21 20:49:38,NA,NA,NA
399,"399_487","Asia","iOS",5018,14,"book_viewed",2025-01-28 06:38:21,1064,"Fiction",NA
399,"399_514","Asia","iOS",5015,15,"book_completed",2025-01-30 00:43:42,1045,"Fiction",NA
400,"400_450","Europe","Android",5032,1,"book_started",2025-01-08 00:53:18,1024,"Mystery",NA
400,"400_450","Europe","Android",5038,2,"search_performed",2025-01-14 06:50:55,NA,NA,NA
400,"400_33","Europe","Android",5033,3,"subscription_purchased",2025-01-15 14:28:47,NA,NA,"premium"
400,"400_141","Europe","Android",5028,4,"search_performed",2025-01-16 08:52:34,NA,NA,NA
400,"400_126","Europe","Android",5036,5,"app_opened",2025-01-16 13:24:04,NA,NA,NA
400,"400_845","Europe","Android",5029,6,"book_completed",2025-01-23 20:15:11,1100,"Mystery",NA
400,"400_42","Europe","Android",5031,7,"app_opened",2025-01-24 00:37:37,NA,NA,NA
400,"400_628","Europe","Android",5035,8,"app_opened",2025-01-26 04:03:50,NA,NA,NA
400,"400_130","Europe","Android",5030,9,"book_started",2025-01-26 17:46:30,1003,"Mystery",NA
400,"400_202","Europe","Android",5037,10,"app_opened",2025-01-26 19:04:29,NA,NA,NA
400,"400_835","Europe","Android",5034,11,"book_viewed",2025-01-30 16:45:39,1022,"Non-Fiction",NA
401,"401_235","North America","Android",5041,1,"app_opened",2025-01-01 03:23:28,NA,NA,NA
401,"401_15","North America","Android",5054,2,"book_started",2025-01-02 05:30:35,1090,"Non-Fiction",NA
401,"401_899","North America","Android",5055,3,"app_opened",2025-01-02 09:34:10,NA,NA,NA
401,"401_616","North America","Android",5051,4,"search_performed",2025-01-03 17:22:18,NA,NA,NA
401,"401_563","North America","Android",5057,5,"app_opened",2025-01-03 21:57:19,NA,NA,NA
401,"401_676","North America","Android",5047,6,"app_opened",2025-01-07 16:42:50,NA,NA,NA
401,"401_661","North America","Android",5049,7,"search_performed",2025-01-07 17:09:15,NA,NA,NA
401,"401_860","North America","Android",5046,8,"book_started",2025-01-10 17:35:31,1028,"Non-Fiction",NA
401,"401_550","North America","Android",5043,9,"app_opened",2025-01-11 14:06:30,NA,NA,NA
401,"401_503","North America","Android",5040,10,"app_opened",2025-01-12 03:05:51,NA,NA,NA
401,"401_225","North America","Android",5044,11,"app_opened",2025-01-13 16:13:58,NA,NA,NA
401,"401_93","North America","Android",5056,12,"book_completed",2025-01-16 05:05:23,1059,"Non-Fiction",NA
401,"401_1000","North America","Android",5045,13,"search_performed",2025-01-17 06:35:35,NA,NA,NA
401,"401_537","North America","Android",5052,14,"app_opened",2025-01-20 10:13:05,NA,NA,NA
401,"401_189","North America","Android",5048,15,"book_viewed",2025-01-21 02:35:21,1091,"Mystery",NA
401,"401_607","North America","Android",5039,16,"search_performed",2025-01-21 09:00:04,NA,NA,NA
401,"401_136","North America","Android",5053,17,"book_viewed",2025-01-22 04:52:25,1091,"Sci-Fi",NA
401,"401_593","North America","Android",5050,18,"app_opened",2025-01-23 02:10:35,NA,NA,NA
401,"401_820","North America","Android",5042,19,"app_opened",2025-01-25 23:23:50,NA,NA,NA
402,"402_931","Asia","Web",5058,1,"search_performed",2025-01-06 11:57:16,NA,NA,NA
